timestamp, epochseconds, V1, V2, V3, C1, C2, C3, C4, Sun
Mon Feb  2 23:58:40 2015, 1422943120, -0.000, 4.818, 4.822, 21.623, 21.643, 21.684, -13.118, 0.100
Mon Feb  2 23:58:41 2015, 1422943121, -0.000, 4.818, 4.822, 21.606, 21.643, 21.713, -13.118, 0.100
Mon Feb  2 23:58:42 2015, 1422943122, 0.384, -0.001, 4.822, 21.606, 21.660, 21.741, -13.119, 0.100
Mon Feb  2 23:58:43 2015, 1422943123, 4.820, -0.001, -0.000, 21.594, 21.669, 21.757, -13.121, 0.100
Mon Feb  2 23:58:44 2015, 1422943124, 4.820, -0.001, -0.000, 21.606, 21.655, 21.743, -13.120, 0.100
Mon Feb  2 23:58:45 2015, 1422943125, 4.820, -0.001, -0.000, 21.615, 21.643, 21.729, -13.120, 0.100
Mon Feb  2 23:58:46 2015, 1422943126, 4.820, -0.001, -0.000, 21.625, 21.623, 21.729, -13.117, 0.100
Mon Feb  2 23:58:47 2015, 1422943127, 2.313, -0.001, -0.000, 21.625, 21.623, 21.711, -13.117, 0.100
Mon Feb  2 23:58:48 2015, 1422943128, -0.000, -0.001, -0.000, 21.637, 21.610, 21.699, -13.117, 0.101
Mon Feb  2 23:58:49 2015, 1422943129, -0.000, -0.001, -0.000, 21.622, 21.593, 21.683, -13.118, 0.100
Mon Feb  2 23:58:50 2015, 1422943130, 4.589, 2.511, -0.000, 21.604, 21.575, 21.666, -13.121, 0.100
Mon Feb  2 23:58:51 2015, 1422943131, 4.820, 4.818, -0.000, 21.615, 21.586, 21.651, -13.121, 0.100
Mon Feb  2 23:58:52 2015, 1422943132, 4.820, 4.818, -0.000, 21.624, 21.586, 21.651, -13.121, 0.100
Mon Feb  2 23:58:53 2015, 1422943133, 4.820, 4.818, -0.000, 21.624, 21.601, 21.634, -13.121, 0.100
Mon Feb  2 23:58:54 2015, 1422943134, -0.000, 4.818, -0.000, 21.638, 21.608, 21.622, -13.124, 0.100
Mon Feb  2 23:58:55 2015, 1422943135, -0.000, 4.818, -0.000, 21.644, 21.626, 21.609, -13.122, 0.100
Mon Feb  2 23:58:56 2015, 1422943136, -0.000, 4.818, -0.000, 21.628, 21.641, 21.593, -13.122, 0.100
Mon Feb  2 23:58:57 2015, 1422943137, 4.820, 4.516, -0.000, 21.622, 21.657, 21.593, -13.121, 0.100
Mon Feb  2 23:58:58 2015, 1422943138, 4.820, -0.001, 4.822, 21.631, 21.657, 21.574, -13.122, 0.100
Mon Feb  2 23:58:59 2015, 1422943139, -0.000, -0.001, 4.822, 21.631, 21.640, 21.573, -13.124, 0.100
Mon Feb  2 23:59:00 2015, 1422943140, -0.000, -0.001, 4.822, 21.636, 21.625, 21.601, -13.124, 0.100
Mon Feb  2 23:59:01 2015, 1422943141, -0.000, 4.818, -0.000, 21.619, 21.636, 21.625, -13.121, 0.100
Mon Feb  2 23:59:02 2015, 1422943142, 4.820, 4.818, -0.000, 21.609, 21.643, 21.608, -13.121, 0.100
Mon Feb  2 23:59:03 2015, 1422943143, 4.820, 4.818, -0.000, 21.619, 21.660, 21.608, -13.126, 0.100
Mon Feb  2 23:59:04 2015, 1422943144, 4.820, 4.817, 4.822, 21.619, 21.660, 21.591, -13.129, 0.100
Mon Feb  2 23:59:05 2015, 1422943145, 4.820, -0.001, 4.822, 21.629, 21.674, 21.617, -13.129, 0.100
Mon Feb  2 23:59:06 2015, 1422943146, 4.820, -0.001, 4.822, 21.640, 21.660, 21.645, -13.128, 0.100
Mon Feb  2 23:59:07 2015, 1422943147, -0.000, -0.001, 4.822, 21.645, 21.644, 21.674, -13.127, 0.100
Mon Feb  2 23:59:08 2015, 1422943148, -0.000, 4.818, 4.822, 21.627, 21.653, 21.704, -13.127, 0.100
Mon Feb  2 23:59:09 2015, 1422943149, 4.820, 4.818, -0.000, 21.622, 21.653, 21.704, -13.128, 0.100
Mon Feb  2 23:59:10 2015, 1422943150, 4.820, -0.001, -0.000, 21.622, 21.673, 21.704, -13.126, 0.101
Mon Feb  2 23:59:11 2015, 1422943151, 4.820, -0.001, -0.000, 21.635, 21.659, 21.688, -13.130, 0.101
Mon Feb  2 23:59:12 2015, 1422943152, 4.820, -0.001, -0.000, 21.645, 21.640, 21.670, -13.129, 0.100
Mon Feb  2 23:59:13 2015, 1422943153, 4.820, -0.001, -0.000, 21.657, 21.621, 21.654, -13.129, 0.100
Mon Feb  2 23:59:14 2015, 1422943154, -0.000, -0.001, -0.000, 21.658, 21.599, 21.654, -13.129, 0.100
Mon Feb  2 23:59:15 2015, 1422943155, -0.000, -0.001, -0.000, 21.644, 21.599, 21.639, -13.128, 0.100
Mon Feb  2 23:59:16 2015, 1422943156, -0.000, -0.001, -0.000, 21.644, 21.584, 21.624, -13.130, 0.100
Mon Feb  2 23:59:17 2015, 1422943157, -0.000, -0.001, -0.000, 21.627, 21.564, 21.608, -13.135, 0.100
Mon Feb  2 23:59:18 2015, 1422943158, -0.000, 4.818, -0.000, 21.611, 21.570, 21.590, -13.139, 0.100
Mon Feb  2 23:59:19 2015, 1422943159, 4.820, 4.818, -0.000, 21.607, 21.582, 21.578, -13.139, 0.100
Mon Feb  2 23:59:20 2015, 1422943160, 4.820, -0.001, 4.822, 21.616, 21.569, 21.578, -13.138, 0.100
Mon Feb  2 23:59:21 2015, 1422943161, 4.820, -0.001, 4.822, 21.616, 21.569, 21.600, -13.142, 0.100
Mon Feb  2 23:59:22 2015, 1422943162, 4.820, 4.818, 4.822, 21.625, 21.549, 21.633, -13.143, 0.100
Mon Feb  2 23:59:23 2015, 1422943163, 4.820, 4.818, -0.000, 21.637, 21.551, 21.625, -13.146, 0.100
Mon Feb  2 23:59:24 2015, 1422943164, -0.000, 4.818, -0.000, 21.635, 21.565, 21.603, -13.147, 0.100
Mon Feb  2 23:59:25 2015, 1422943165, -0.000, 4.818, 4.822, 21.617, 21.579, 21.617, -13.147, 0.100
Mon Feb  2 23:59:26 2015, 1422943166, -0.000, 4.818, 4.822, 21.603, 21.579, 21.617, -13.149, 0.100
Mon Feb  2 23:59:27 2015, 1422943167, -0.000, 4.818, -0.000, 21.603, 21.597, 21.646, -13.153, 0.100
Mon Feb  2 23:59:28 2015, 1422943168, 4.820, 4.818, -0.000, 21.587, 21.618, 21.654, -13.155, 0.100
Mon Feb  2 23:59:29 2015, 1422943169, 4.820, 4.818, -0.000, 21.585, 21.635, 21.634, -13.154, 0.100
Mon Feb  2 23:59:30 2015, 1422943170, 4.820, -0.001, -0.000, 21.595, 21.629, 21.618, -13.154, 0.100
Mon Feb  2 23:59:31 2015, 1422943171, -0.000, -0.001, -0.000, 21.593, 21.602, 21.618, -13.158, 0.100
Mon Feb  2 23:59:32 2015, 1422943172, -0.000, 4.818, 4.822, 21.575, 21.602, 21.597, -13.162, 0.100
Mon Feb  2 23:59:33 2015, 1422943173, 4.820, 4.818, 4.822, 21.575, 21.601, 21.587, -13.164, 0.100
Mon Feb  2 23:59:34 2015, 1422943174, 4.820, 4.818, 4.822, 21.569, 21.613, 21.618, -13.168, 0.100
Mon Feb  2 23:59:35 2015, 1422943175, 4.820, -0.001, 4.822, 21.580, 21.609, 21.649, -13.171, 0.100
Mon Feb  2 23:59:36 2015, 1422943176, 4.820, -0.001, 4.822, 21.590, 21.587, 21.677, -13.171, 0.100
Mon Feb  2 23:59:37 2015, 1422943177, 4.820, 4.817, 4.822, 21.596, 21.594, 21.677, -13.177, 0.100
Mon Feb  2 23:59:38 2015, 1422943178, 4.820, 4.818, -0.000, 21.596, 21.594, 21.707, -13.175, 0.100
Mon Feb  2 23:59:39 2015, 1422943179, 4.820, 4.818, -0.000, 21.607, 21.608, 21.695, -13.179, 0.100
Mon Feb  2 23:59:40 2015, 1422943180, 4.820, 4.818, -0.000, 21.615, 21.617, 21.678, -13.180, 0.100
Mon Feb  2 23:59:41 2015, 1422943181, 4.820, 4.817, 4.822, 21.625, 21.630, 21.692, -13.186, 0.100
Mon Feb  2 23:59:42 2015, 1422943182, 4.820, -0.001, 4.822, 21.640, 21.627, 21.731, -13.186, 0.100
Mon Feb  2 23:59:43 2015, 1422943183, -0.000, -0.001, -0.000, 21.634, 21.627, 21.731, -13.186, 0.100
Mon Feb  2 23:59:44 2015, 1422943184, -0.000, 4.818, -0.000, 21.634, 21.613, 21.741, -13.190, 0.100
Mon Feb  2 23:59:45 2015, 1422943185, 4.820, 4.818, -0.000, 21.611, 21.617, 21.719, -13.193, 0.100
Mon Feb  2 23:59:46 2015, 1422943186, 4.820, 4.818, -0.000, 21.615, 21.631, 21.705, -13.198, 0.100
Mon Feb  2 23:59:47 2015, 1422943187, 4.820, -0.001, -0.000, 21.630, 21.629, 21.690, -13.198, 0.100
Mon Feb  2 23:59:48 2015, 1422943188, 4.820, -0.001, -0.000, 21.639, 21.611, 21.690, -13.197, 0.100
Mon Feb  2 23:59:49 2015, 1422943189, 4.820, 4.818, -0.000, 21.649, 21.611, 21.673, -13.200, 0.100
Mon Feb  2 23:59:50 2015, 1422943190, -0.000, 4.818, -0.000, 21.649, 21.614, 21.662, -13.203, 0.100
Mon Feb  2 23:59:51 2015, 1422943191, -0.000, 4.818, -0.000, 21.641, 21.628, 21.645, -13.207, 0.100
Mon Feb  2 23:59:52 2015, 1422943192, -0.000, 4.818, -0.000, 21.620, 21.643, 21.630, -13.208, 0.100
Mon Feb  2 23:59:53 2015, 1422943193, 4.820, 4.818, -0.000, 21.628, 21.658, 21.616, -13.208, 0.100
Mon Feb  2 23:59:54 2015, 1422943194, 4.820, -0.001, -0.000, 21.641, 21.659, 21.616, -13.210, 0.100
Mon Feb  2 23:59:55 2015, 1422943195, 4.820, -0.001, -0.000, 21.641, 21.659, 21.603, -13.211, 0.100
Mon Feb  2 23:59:56 2015, 1422943196, 4.820, 4.818, -0.000, 21.652, 21.639, 21.582, -13.219, 0.100
Mon Feb  2 23:59:57 2015, 1422943197, 4.820, 4.818, 4.822, 21.662, 21.633, 21.598, -13.223, 0.100
Mon Feb  2 23:59:58 2015, 1422943198, -0.000, 4.818, 4.822, 21.649, 21.647, 21.631, -13.223, 0.100
Mon Feb  2 23:59:59 2015, 1422943199, -0.000, -0.001, -0.000, 21.638, 21.642, 21.636, -13.223, 0.100
Tue Feb  3 00:00:00 2015, 1422943200, 4.820, -0.000, -0.000, 21.648, 21.642, 21.636, -13.225, 0.100
Tue Feb  3 00:00:01 2015, 1422943201, 4.820, -0.001, 4.822, 21.648, 21.626, 21.619, -13.228, 0.100
Tue Feb  3 00:00:02 2015, 1422943202, 4.820, -0.001, 4.822, 21.658, 21.603, 21.617, -13.232, 0.100
Tue Feb  3 00:00:03 2015, 1422943203, 4.820, -0.001, 4.822, 21.671, 21.586, 21.646, -13.239, 0.100
Tue Feb  3 00:00:04 2015, 1422943204, 4.820, 4.818, 4.822, 21.680, 21.583, 21.675, -13.239, 0.100
Tue Feb  3 00:00:05 2015, 1422943205, -0.000, 4.818, 4.822, 21.670, 21.597, 21.675, -13.240, 0.100
Tue Feb  3 00:00:06 2015, 1422943206, -0.000, 4.818, 4.361, 21.654, 21.597, 21.705, -13.244, 0.100
Tue Feb  3 00:00:07 2015, 1422943207, -0.000, 4.818, 4.361, 21.654, 21.611, 21.727, -13.243, 0.100
Tue Feb  3 00:00:08 2015, 1422943208, -0.000, 4.818, -0.000, 21.642, 21.627, 21.714, -13.244, 0.100
Tue Feb  3 00:00:09 2015, 1422943209, -0.000, -0.001, -0.000, 21.630, 21.629, 21.694, -13.252, 0.100
Tue Feb  3 00:00:10 2015, 1422943210, 4.820, -0.001, 4.822, 21.636, 21.616, 21.722, -13.252, 0.100
Tue Feb  3 00:00:11 2015, 1422943211, 4.819, 4.818, 4.822, 21.647, 21.611, 21.722, -13.255, 0.100
Tue Feb  3 00:00:12 2015, 1422943212, -0.000, 4.818, -0.000, 21.647, 21.611, 21.753, -13.253, 0.100
Tue Feb  3 00:00:13 2015, 1422943213, 1.321, -0.001, -0.000, 21.634, 21.630, 21.754, -13.260, 0.100
Tue Feb  3 00:00:14 2015, 1422943214, 1.321, -0.001, -0.000, 21.623, 21.628, 21.739, -13.261, 0.100
Tue Feb  3 00:00:15 2015, 1422943215, 4.820, -0.001, -0.000, 21.631, 21.610, 21.725, -13.270, 0.100
Tue Feb  3 00:00:16 2015, 1422943216, 4.820, 4.818, -0.000, 21.639, 21.602, 21.706, -13.270, 0.100
Tue Feb  3 00:00:17 2015, 1422943217, 4.820, 4.818, -0.000, 21.650, 21.602, 21.706, -13.268, 0.100
Tue Feb  3 00:00:18 2015, 1422943218, 1.743, -0.001, -0.000, 21.650, 21.616, 21.691, -13.272, 0.100
Tue Feb  3 00:00:19 2015, 1422943219, -0.000, -0.001, -0.000, 21.662, 21.623, 21.682, -13.269, 0.100
Tue Feb  3 00:00:20 2015, 1422943220, -0.000, -0.001, -0.000, 21.647, 21.606, 21.668, -13.269, 0.100
Tue Feb  3 00:00:21 2015, 1422943221, 4.809, 4.818, -0.000, 21.634, 21.595, 21.649, -13.269, 0.100
Tue Feb  3 00:00:22 2015, 1422943222, 4.820, 4.818, -0.000, 21.639, 21.605, 21.649, -13.274, 0.100
Tue Feb  3 00:00:23 2015, 1422943223, -0.000, 4.818, -0.000, 21.650, 21.605, 21.635, -13.276, 0.100
Tue Feb  3 00:00:24 2015, 1422943224, -0.000, 4.818, -0.000, 21.650, 21.620, 21.620, -13.268, 0.100
Tue Feb  3 00:00:25 2015, 1422943225, 4.820, 4.818, -0.000, 21.635, 21.623, 21.602, -13.270, 0.100
Tue Feb  3 00:00:26 2015, 1422943226, 4.820, -0.001, 4.822, 21.622, 21.627, 21.628, -13.267, 0.100
Tue Feb  3 00:00:27 2015, 1422943227, 4.820, -0.001, 4.822, 21.632, 21.608, 21.660, -13.267, 0.100
Tue Feb  3 00:00:28 2015, 1422943228, -0.000, 4.818, -0.000, 21.636, 21.602, 21.660, -13.259, 0.100
Tue Feb  3 00:00:29 2015, 1422943229, -0.000, 4.818, -0.000, 21.636, 21.602, 21.654, -13.254, 0.100
Tue Feb  3 00:00:30 2015, 1422943230, -0.000, 4.818, -0.000, 21.625, 21.613, 21.637, -13.254, 0.100
Tue Feb  3 00:00:31 2015, 1422943231, -0.000, 4.818, -0.000, 21.610, 21.633, 21.616, -13.250, 0.100
Tue Feb  3 00:00:32 2015, 1422943232, -0.000, 4.818, -0.000, 21.591, 21.648, 21.599, -13.251, 0.100
Tue Feb  3 00:00:33 2015, 1422943233, 4.820, -0.001, 4.822, 21.578, 21.651, 21.599, -13.251, 0.100
Tue Feb  3 00:00:34 2015, 1422943234, 4.820, -0.001, 4.822, 21.588, 21.651, 21.599, -13.250, 0.100
Tue Feb  3 00:00:35 2015, 1422943235, 4.820, -0.000, 4.822, 21.588, 21.636, 21.628, -13.250, 0.100
Tue Feb  3 00:00:36 2015, 1422943236, 4.820, -0.000, 4.822, 21.597, 21.619, 21.657, -13.250, 0.100
Tue Feb  3 00:00:37 2015, 1422943237, 4.820, -0.001, 4.822, 21.605, 21.598, 21.686, -13.243, 0.100
Tue Feb  3 00:00:38 2015, 1422943238, -0.000, 4.818, 2.467, 21.610, 21.591, 21.714, -13.243, 0.100
Tue Feb  3 00:00:39 2015, 1422943239, -0.000, 4.818, -0.000, 21.595, 21.603, 21.714, -13.239, 0.100
Tue Feb  3 00:00:40 2015, 1422943240, 4.820, -0.001, -0.000, 21.585, 21.603, 21.695, -13.236, 0.100
Tue Feb  3 00:00:41 2015, 1422943241, 4.820, -0.001, -0.000, 21.585, 21.611, 21.676, -13.234, 0.100
Tue Feb  3 00:00:42 2015, 1422943242, 4.820, -0.001, -0.000, 21.594, 21.596, 21.660, -13.234, 0.100
Tue Feb  3 00:00:43 2015, 1422943243, 4.820, 4.818, -0.000, 21.602, 21.585, 21.641, -13.236, 0.100
Tue Feb  3 00:00:44 2015, 1422943244, 4.820, 4.818, -0.000, 21.611, 21.596, 21.626, -13.236, 0.100
Tue Feb  3 00:00:45 2015, 1422943245, -0.000, 4.818, -0.000, 21.609, 21.613, 21.626, -13.236, 0.100
Tue Feb  3 00:00:46 2015, 1422943246, -0.000, 4.818, -0.000, 21.609, 21.613, 21.610, -13.231, 0.100
Tue Feb  3 00:00:47 2015, 1422943247, 4.820, -0.001, -0.000, 21.595, 21.628, 21.592, -13.230, 0.100
Tue Feb  3 00:00:48 2015, 1422943248, 4.820, -0.001, -0.000, 21.588, 21.633, 21.575, -13.226, 0.100
Tue Feb  3 00:00:49 2015, 1422943249, 4.820, -0.001, -0.000, 21.597, 21.624, 21.559, -13.220, 0.100
Tue Feb  3 00:00:50 2015, 1422943250, -0.000, 4.818, -0.000, 21.596, 21.609, 21.540, -13.220, 0.100
Tue Feb  3 00:00:51 2015, 1422943251, -0.000, 4.818, -0.000, 21.580, 21.609, 21.540, -13.222, 0.100
Tue Feb  3 00:00:52 2015, 1422943252, 4.820, 4.818, -0.000, 21.580, 21.620, 21.521, -13.221, 0.100
Tue Feb  3 00:00:53 2015, 1422943253, 4.820, 4.818, -0.000, 21.570, 21.629, 21.497, -13.223, 0.100
Tue Feb  3 00:00:54 2015, 1422943254, 4.820, 4.818, 2.410, 21.577, 21.646, 21.482, -13.226, 0.100
Tue Feb  3 00:00:55 2015, 1422943255, 4.820, -0.001, 4.822, 21.588, 21.660, 21.509, -13.226, 0.100
Tue Feb  3 00:00:56 2015, 1422943256, 4.820, -0.001, 4.822, 21.597, 21.652, 21.509, -13.225, 0.100
Tue Feb  3 00:00:57 2015, 1422943257, 4.820, 4.818, -0.000, 21.607, 21.652, 21.537, -13.218, 0.100
Tue Feb  3 00:00:58 2015, 1422943258, 4.820, 4.818, -0.000, 21.607, 21.639, 21.522, -13.224, 0.100
Tue Feb  3 00:00:59 2015, 1422943259, -0.000, 4.818, -0.000, 21.619, 21.649, 21.503, -13.223, 0.100
Tue Feb  3 00:01:00 2015, 1422943260, -0.000, 0.101, 4.822, 21.614, 21.662, 21.519, -13.220, 0.100
Tue Feb  3 00:01:01 2015, 1422943261, -0.000, -0.001, 4.822, 21.598, 21.645, 21.545, -13.220, 0.100
Tue Feb  3 00:01:02 2015, 1422943262, 4.820, -0.001, 4.822, 21.594, 21.626, 21.545, -13.225, 0.100
Tue Feb  3 00:01:03 2015, 1422943263, 4.820, -0.001, 4.822, 21.594, 21.626, 21.570, -13.225, 0.100
Tue Feb  3 00:01:04 2015, 1422943264, -0.000, 2.417, 4.822, 21.605, 21.610, 21.596, -13.225, 0.100
Tue Feb  3 00:01:05 2015, 1422943265, -0.000, 2.417, -0.000, 21.603, 21.599, 21.608, -13.226, 0.100
Tue Feb  3 00:01:06 2015, 1422943266, -0.000, 4.818, -0.000, 21.583, 21.611, 21.586, -13.227, 0.100
Tue Feb  3 00:01:07 2015, 1422943267, -0.000, 2.431, 4.822, 21.570, 21.617, 21.578, -13.227, 0.100
Tue Feb  3 00:01:08 2015, 1422943268, -0.000, -0.001, 4.822, 21.552, 21.617, 21.578, -13.228, 0.100
Tue Feb  3 00:01:09 2015, 1422943269, 4.820, 1.335, 4.822, 21.552, 21.593, 21.609, -13.235, 0.100
Tue Feb  3 00:01:10 2015, 1422943270, 4.820, 1.335, 4.822, 21.548, 21.576, 21.636, -13.239, 0.100
Tue Feb  3 00:01:11 2015, 1422943271, 4.820, 4.818, 4.822, 21.557, 21.586, 21.664, -13.238, 0.100
Tue Feb  3 00:01:12 2015, 1422943272, 4.820, 4.818, 4.822, 21.566, 21.599, 21.694, -13.238, 0.100
Tue Feb  3 00:01:13 2015, 1422943273, 4.820, 4.818, -0.000, 21.579, 21.611, 21.694, -13.236, 0.100
Tue Feb  3 00:01:14 2015, 1422943274, 4.820, 4.818, -0.000, 21.589, 21.611, 21.684, -13.236, 0.100
Tue Feb  3 00:01:15 2015, 1422943275, 4.820, -0.001, -0.000, 21.589, 21.628, 21.665, -13.239, 0.100
Tue Feb  3 00:01:16 2015, 1422943276, 4.820, -0.001, 4.822, 21.598, 21.612, 21.682, -13.238, 0.100
Tue Feb  3 00:01:17 2015, 1422943277, 4.820, -0.001, 4.822, 21.608, 21.594, 21.716, -13.237, 0.100
Tue Feb  3 00:01:18 2015, 1422943278, 4.820, -0.000, -0.000, 21.623, 21.575, 21.724, -13.237, 0.100
Tue Feb  3 00:01:19 2015, 1422943279, 4.820, -0.001, -0.000, 21.630, 21.559, 21.724, -13.239, 0.100
Tue Feb  3 00:01:20 2015, 1422943280, 4.820, 4.818, -0.000, 21.630, 21.559, 21.707, -13.243, 0.100
Tue Feb  3 00:01:21 2015, 1422943281, 4.820, 4.818, -0.000, 21.644, 21.569, 21.695, -13.238, 0.100
Tue Feb  3 00:01:22 2015, 1422943282, 4.820, 4.818, -0.000, 21.654, 21.584, 21.679, -13.243, 0.100
Tue Feb  3 00:01:23 2015, 1422943283, 4.820, 4.818, -0.000, 21.666, 21.601, 21.665, -13.240, 0.100
Tue Feb  3 00:01:24 2015, 1422943284, -0.000, 4.818, -0.000, 21.660, 21.613, 21.652, -13.240, 0.100
Tue Feb  3 00:01:25 2015, 1422943285, -0.000, 4.818, -0.000, 21.644, 21.613, 21.652, -13.243, 0.100
Tue Feb  3 00:01:26 2015, 1422943286, 4.820, 4.818, -0.000, 21.644, 21.624, 21.637, -13.242, 0.100
Tue Feb  3 00:01:27 2015, 1422943287, 4.820, 4.818, -0.000, 21.652, 21.637, 21.626, -13.243, 0.100
Tue Feb  3 00:01:28 2015, 1422943288, 4.820, -0.001, -0.000, 21.665, 21.629, 21.612, -13.243, 0.100
Tue Feb  3 00:01:29 2015, 1422943289, -0.000, -0.001, -0.000, 21.655, 21.610, 21.595, -13.243, 0.100
Tue Feb  3 00:01:30 2015, 1422943290, -0.000, 4.818, -0.000, 21.638, 21.615, 21.595, -13.244, 0.100
Tue Feb  3 00:01:31 2015, 1422943291, 4.820, 4.817, 4.822, 21.647, 21.615, 21.578, -13.243, 0.100
Tue Feb  3 00:01:32 2015, 1422943292, 4.820, 4.817, 4.822, 21.647, 21.629, 21.598, -13.243, 0.100
Tue Feb  3 00:01:33 2015, 1422943293, 4.820, 4.817, 4.822, 21.658, 21.643, 21.628, -13.246, 0.100
Tue Feb  3 00:01:34 2015, 1422943294, 4.820, 4.818, -0.000, 21.672, 21.659, 21.634, -13.242, 0.100
Tue Feb  3 00:01:35 2015, 1422943295, 4.820, 4.818, -0.000, 21.684, 21.678, 21.619, -13.242, 0.100
Tue Feb  3 00:01:36 2015, 1422943296, -0.000, 4.818, 4.822, 21.676, 21.691, 21.619, -13.235, 0.100
Tue Feb  3 00:01:37 2015, 1422943297, -0.000, -0.001, 4.822, 21.676, 21.691, 21.622, -13.238, 0.100
Tue Feb  3 00:01:39 2015, 1422943299, -0.000, -0.001, 4.822, 21.664, 21.682, 21.653, -13.234, 0.100
Tue Feb  3 00:01:40 2015, 1422943300, -0.000, -0.001, -0.000, 21.651, 21.668, 21.673, -13.234, 0.100
Tue Feb  3 00:01:41 2015, 1422943301, -0.000, -0.000, -0.000, 21.635, 21.654, 21.654, -13.234, 0.100
Tue Feb  3 00:01:42 2015, 1422943302, -0.000, -0.001, 4.420, 21.622, 21.635, 21.646, -13.234, 0.100
Tue Feb  3 00:01:43 2015, 1422943303, -0.000, -0.001, 4.822, 21.606, 21.635, 21.646, -13.237, 0.100
Tue Feb  3 00:01:44 2015, 1422943304, -0.000, -0.001, 4.822, 21.606, 21.617, 21.674, -13.233, 0.100
Tue Feb  3 00:01:45 2015, 1422943305, -0.000, -0.001, 4.822, 21.590, 21.601, 21.705, -13.234, 0.100
Tue Feb  3 00:01:46 2015, 1422943306, -0.000, -0.001, -0.000, 21.577, 21.577, 21.692, -13.237, 0.100
Tue Feb  3 00:01:47 2015, 1422943307, -0.000, -0.001, -0.000, 21.562, 21.554, 21.673, -13.237, 0.100
Tue Feb  3 00:01:48 2015, 1422943308, 2.419, 4.818, -0.000, 21.546, 21.554, 21.673, -13.237, 0.100
Tue Feb  3 00:01:49 2015, 1422943309, 4.820, 4.818, -0.000, 21.551, 21.554, 21.658, -13.242, 0.100
Tue Feb  3 00:01:50 2015, 1422943310, 4.820, 4.818, -0.000, 21.551, 21.562, 21.643, -13.237, 0.100
Tue Feb  3 00:01:51 2015, 1422943311, 4.820, 4.818, -0.000, 21.560, 21.574, 21.629, -13.239, 0.100
Tue Feb  3 00:01:52 2015, 1422943312, 4.820, 4.818, -0.000, 21.571, 21.586, 21.613, -13.235, 0.100
Tue Feb  3 00:01:53 2015, 1422943313, 4.820, 4.818, 4.822, 21.575, 21.600, 21.618, -13.235, 0.100
Tue Feb  3 00:01:54 2015, 1422943314, 4.820, 4.817, 4.822, 21.584, 21.616, 21.618, -13.238, 0.100
Tue Feb  3 00:01:55 2015, 1422943315, 4.820, -0.001, -0.000, 21.584, 21.616, 21.648, -13.240, 0.100
Tue Feb  3 00:01:56 2015, 1422943316, 4.820, -0.001, -0.000, 21.600, 21.614, 21.664, -13.237, 0.100
Tue Feb  3 00:01:57 2015, 1422943317, 4.820, -0.001, -0.000, 21.608, 21.599, 21.652, -13.242, 0.100
Tue Feb  3 00:01:58 2015, 1422943318, -0.000, -0.001, 4.807, 21.613, 21.584, 21.643, -13.242, 0.100
Tue Feb  3 00:01:59 2015, 1422943319, -0.000, -0.001, 4.822, 21.596, 21.563, 21.670, -13.242, 0.100
Tue Feb  3 00:02:00 2015, 1422943320, 4.820, 4.818, 4.822, 21.582, 21.563, 21.670, -13.242, 0.100
Tue Feb  3 00:02:01 2015, 1422943321, 4.820, 4.818, -0.000, 21.582, 21.563, 21.696, -13.243, 0.100
Tue Feb  3 00:02:02 2015, 1422943322, 4.820, 4.818, -0.000, 21.592, 21.573, 21.683, -13.244, 0.100
Tue Feb  3 00:02:03 2015, 1422943323, 4.820, 4.818, -0.000, 21.602, 21.589, 21.662, -13.245, 0.100
Tue Feb  3 00:02:04 2015, 1422943324, 4.820, 4.818, -0.000, 21.612, 21.606, 21.646, -13.245, 0.100
Tue Feb  3 00:02:05 2015, 1422943325, 4.820, 4.818, -0.000, 21.620, 21.620, 21.646, -13.244, 0.100
Tue Feb  3 00:02:06 2015, 1422943326, 4.820, 4.818, 4.822, 21.629, 21.620, 21.632, -13.247, 0.100
Tue Feb  3 00:02:07 2015, 1422943327, -0.000, -0.001, 4.822, 21.629, 21.634, 21.645, -13.245, 0.100
Tue Feb  3 00:02:08 2015, 1422943328, -0.000, -0.001, 4.822, 21.636, 21.631, 21.681, -13.239, 0.100
Tue Feb  3 00:02:09 2015, 1422943329, -0.000, -0.001, 4.822, 21.624, 21.617, 21.714, -13.240, 0.100
Tue Feb  3 00:02:10 2015, 1422943330, 4.820, 4.818, 4.822, 21.609, 21.614, 21.739, -13.240, 0.100
Tue Feb  3 00:02:11 2015, 1422943331, 4.820, 4.818, -0.000, 21.618, 21.627, 21.739, -13.243, 0.100
Tue Feb  3 00:02:12 2015, 1422943332, 4.820, 4.818, -0.000, 21.618, 21.627, 21.756, -13.240, 0.100
Tue Feb  3 00:02:13 2015, 1422943333, 4.820, 4.818, -0.000, 21.629, 21.644, 21.739, -13.237, 0.100
Tue Feb  3 00:02:14 2015, 1422943334, 4.820, 4.818, -0.000, 21.641, 21.660, 21.723, -13.237, 0.100
Tue Feb  3 00:02:15 2015, 1422943335, 4.820, 4.818, -0.000, 21.652, 21.676, 21.707, -13.237, 0.100
Tue Feb  3 00:02:16 2015, 1422943336, 4.820, 4.818, -0.000, 21.663, 21.695, 21.696, -13.237, 0.100
Tue Feb  3 00:02:17 2015, 1422943337, -0.000, -0.001, -0.000, 21.667, 21.695, 21.696, -13.232, 0.100
Tue Feb  3 00:02:18 2015, 1422943338, -0.000, -0.001, -0.000, 21.667, 21.700, 21.685, -13.234, 0.100
